acc,avespotlen,num_chunks,gbases,chunk_size,chunk
ERR10101715,301,5,66.664,49833888,3
SRR27730816,300,3,32.381,50000000,3
SRR12059165,300,5,66.63,50000000,3
SRR30952561,302,8,113.398,49668875,3
SRR30757731,300,5,62.694,50000000,4
SRR17827898,299,8,107.721,50167225,7
ERR13063750,202,3,36.76,74257426,1
SRR29483029,300,6,82.992,50000000,4
SRR11069696,302,3,40.051,49668875,1
SRR29305892,302,3,31.801000000000002,49668875,2
SRR7186519,300,4,59.784,50000000,4
SRR24908301,297,3,38.141,50505051,1
ERR7599939,300,3,30.567,50000000,2
DRR067591,200,4,45.445,75000000,4
SRR30757750,300,6,77.871,50000000,5
SRR17827859,299,7,91.295,50167225,5
SRR21020893,296,11,158.784,50675676,2
ERR10101709,298,4,58.222,50335571,3
ERR10048383,300,7,92.34400000000001,50000000,5
SRR30757668,300,3,31.417,50000000,3
SRR32120227,300,3,39.045,50000000,3
SRR20652313,500,6,84.185,30000000,6
SRR22098082,302,6,83.538,49668875,6
SRR26784438,300,5,62.99,50000000,1
SRR12358628,250,4,48.141,60000000,4
SRR16971106,300,5,60.468,50000000,3
SRR30952571,302,5,62.53,49668875,3
ERR9287617,300,5,71.06,50000000,4
SRR24887263,302,3,32.84,49668875,3
SRR28982162,300,5,68.791,50000000,5
SRR11195275,268,7,104.35600000000001,55970150,7
ERR1726947,197,3,42.759,76142132,3
SRR11476867,302,7,90.764,49668875,7
SRR24705484,292,6,88.373,51369864,5
SRR17827835,299,8,113.398,50167225,2
SRR16100381,300,3,40.777,50000000,2
SRR30757675,300,3,40.7,50000000,2
SRR8144071,302,4,54.413000000000004,49668875,2
SRR18067354,230,5,60.939,65217392,2
SRR24201574,289,3,32.775,51903115,3
SRR13326504,300,5,61.995000000000005,50000000,3
SRR21607487,302,5,69.096,49668875,4
ERR10921429,301,4,58.097,49833888,2
SRR10051503,300,7,96.272,50000000,1
SRR17794269,300,4,50.42,50000000,4
ERR4691602,197,3,37.062,76142132,1
ERR10921457,301,3,40.711,49833888,3
SRR11301173,302,4,59.538000000000004,49668875,1
ERR10921410,301,4,52.621,49833888,3
SRR10238606,520,9,120.386,28846154,3
SRR15648689,300,8,118.18,50000000,7
SRR30757745,300,6,89.627,50000000,2
SRR29660204,300,6,88.45700000000001,50000000,4
ERR10101741,297,4,59.046,50505051,3
SRR16555207,300,4,48.794000000000004,50000000,2
SRR6460871,202,4,47.345,74257426,2
SRR26718035,302,5,64.863,49668875,3
SRR19044048,300,13,181.662,50000000,7
ERR4592244,493,7,102.21900000000001,30425964,4
SRR15539672,302,7,99.331,49668875,6
ERR12379729,300,5,69.807,50000000,5
SRR11566706,302,5,71.992,49668875,5
DRR597822,202,8,111.583,74257426,1
SRR28813924,602,10,137.189,24916944,10
ERR10048409,300,8,113.06,50000000,8
SRR1706031,200,6,82.272,75000000,2
SRR30481250,297,9,120.35300000000001,50505051,3
SRR21662987,302,3,38.053,49668875,3
SRR18653133,300,5,65.678,50000000,4
ERR3761211,300,6,82.89,50000000,1
SRR13325280,300,8,117.015,50000000,4
SRR18067291,236,4,58.779,63559323,2
SRR12951263,302,4,57.143,49668875,1
SRR26076572,302,3,30.902,49668875,3
SRR11687776,300,8,119.10000000000001,50000000,6
ERR10101713,300,5,70.622,50000000,2
SRR15910067,295,8,106.161,50847458,3
SRR14699978,298,8,105.02,50335571,1
ERR10492703,301,3,41.682,49833888,2
SRR18067433,259,6,83.276,57915058,2
SRR30025506,297,3,32.339,50505051,2
SRR29593760,302,3,31.235,49668875,1
SRR15910067,295,8,106.161,50847458,1
SRR15204657,300,3,35.567,50000000,3
SRR371318,300,4,46.232,50000000,3
SRR3971189,300,3,43.874,50000000,3
SRR18067600,229,6,76.286,65502184,3
SRR5451736,302,5,62.935,49668875,1
ERR13063747,202,4,51.774,74257426,2
SRR490127,300,9,123.044,50000000,2
SRR17477670,300,4,50.224000000000004,50000000,2
SRR29340322,300,8,115.252,50000000,7
SRR29283849,178,11,162.213,84269663,9
SRR27886000,300,4,56.727000000000004,50000000,2
SRR25779735,296,4,59.969,50675676,1
ERR1078373,252,3,41.995,59523810,3
SRR22318477,300,3,30.132,50000000,3
SRR17968110,300,3,32.689,50000000,3
SRR15172290,231,4,51.284,64935065,2
SRR15910081,295,7,93.89,50847458,4
SRR29288234,299,4,50.74,50167225,4
SRR25119187,302,6,79.71300000000001,49668875,6
SRR16643272,200,3,44.485,75000000,1
SRR5829603,302,4,49.189,49668875,3
SRR7145724,292,4,56.115,51369864,1
SRR8536188,302,7,91.196,49668875,4
SRR13892592,300,5,65.889,50000000,4
SRR10193378,501,7,95.301,29940120,7
SRR29299491,302,4,50.619,49668875,2
ERR6844498,302,8,118.758,49668875,7
ERR3624094,299,3,30.521,50167225,3
SRR30347315,294,3,41.683,51020409,1
SRR24908285,298,4,50.605000000000004,50335571,4
DRR374619,151,5,66.659,99337749,4
SRR17827897,295,7,102.881,50847458,4
SRR13892604,300,5,66.365,50000000,5
SRR17827860,299,9,121.924,50167225,1
SRR9901740,300,6,80.18900000000001,50000000,4
SRR12358613,250,3,43.471000000000004,60000000,2
SRR23272298,300,7,101.395,50000000,1
SRR30757754,300,7,98.572,50000000,1
ERR3377554,149,6,89.997,100671141,1
SRR28416806,302,5,66.114,49668875,5
SRR28401844,295,3,44.62,50847458,3
ERR599006,193,3,39.914,77720208,1
SRR18067316,256,6,83.971,58593750,1
ERR10479404,300,6,86.09,50000000,3
SRR32129088,300,5,70.58,50000000,5
SRR17827847,299,8,114.799,50167225,6
SRR14879644,300,6,83.759,50000000,2
SRR25194355,300,3,32.428,50000000,2
SRR18292663,300,3,34.143,50000000,3
SRR21610174,300,7,95.155,50000000,2
SRR20627839,302,4,47.730000000000004,49668875,1
ERR3415529,149,6,89.997,100671141,4
SRR30757754,300,7,98.572,50000000,2
SRR23274230,300,4,51.844,50000000,4
ERR3589580,200,3,34.204,75000000,2
SRR10051521,300,5,74.485,50000000,2
SRR20006721,302,5,71.663,49668875,5
SRR30757728,300,3,35.152,50000000,1
SRR3954464,300,3,36.121,50000000,3
SRR21610154,300,9,121.604,50000000,9
SRR26425198,302,7,92.47200000000001,49668875,4
SRR26424701,302,5,60.669000000000004,49668875,4
SRR24976280,300,4,45.798,50000000,4
SRR30952580,302,8,109.411,49668875,2
SRR2657625,202,4,51.039,74257426,1
SRR28170468,302,3,35.265,49668875,3
SRR22865511,302,3,44.894,49668875,3
SRR9006730,302,4,57.946,49668875,2
ERR10034878,302,4,47.35,49668875,3
SRR21020893,296,11,158.784,50675676,3
ERR599244,203,3,31.275000000000002,73891626,1
SRR14308226,302,4,52.082,49668875,4
SRR26718055,302,4,55.61,49668875,2
SRR28004155,300,11,163.663,50000000,9
SRR8144088,302,4,52.745000000000005,49668875,4
SRR10861756,302,6,78.652,49668875,4
SRR15910067,295,8,106.161,50847458,6
ERR10921332,301,4,50.452,49833888,4
SRR8144079,302,5,62.429,49668875,1
ERR12177223,300,7,91.169,50000000,4
SRR7207567,300,9,129.337,50000000,8
SRR21610174,300,7,95.155,50000000,6
SRR16963053,300,8,110.18,50000000,3
SRR9009773,302,11,157.528,49668875,11
SRR30481250,297,9,120.35300000000001,50505051,4
SRR25013897,300,4,58.975,50000000,3
SRR12529378,300,4,54.59,50000000,4
SRR12113390,301,9,131.57,49833888,5
SRR31068206,299,3,31.628,50167225,3
SRR2637699,202,7,99.601,74257426,2
SRR22198273,302,4,50.664,49668875,3
SRR3314796,251,8,116.039,59760957,1
SRR30952590,302,12,166.37,49668875,2
SRR29398446,302,3,32.881,49668875,2
SRR8144085,302,4,55.39,49668875,3
SRR15172290,231,4,51.284,64935065,4
ERR13319468,426,8,113.178,35211268,5
SRR29483043,299,5,66.324,50167225,5
SRR29283849,178,11,162.213,84269663,8
SRR23287134,302,5,68.21000000000001,49668875,3
ERR3719140,300,4,50.729,50000000,1
DRR526189,302,11,155.916,49668875,3
SRR13326504,300,5,61.995000000000005,50000000,1
SRR25119235,301,10,136.84,49833888,3
SRR11430615,300,5,62.098,50000000,2
ERR10921781,301,4,45.027,49833888,2
SRR5507178,302,4,59.19,49668875,2
ERR13967250,302,11,161.233,49668875,3
ERR10493358,126,4,55.698,119047620,4
SRR26457512,302,4,50.612,49668875,2
ERR10101727,301,7,95.646,49833888,3
SRR22198353,302,4,52.287,49668875,1
SRR14092356,300,5,64.809,50000000,1
ERR10921240,298,3,38.283,50335571,1
SRR7145724,292,4,56.115,51369864,3
ERR12141301,302,3,32.24,49668875,1
ERR3200799,292,3,32.005,51369864,2
SRR12113434,302,12,172.649,49668875,3
SRR28147556,300,3,32.889,50000000,2
SRR26879390,252,11,155.548,59523810,10
ERR3454443,149,6,89.997,100671141,1
SRR17827909,299,8,113.77,50167225,6
SRR32129102,300,4,54.661,50000000,2
SRR23274490,300,7,104.424,50000000,7
SRR7448307,298,8,116.33,50335571,2
SRR18067553,163,3,36.206,92024540,3
SRR19415658,302,4,47.603,49668875,3
SRR12113434,302,12,172.649,49668875,2
SRR31444220,302,5,71.374,49668875,3
SRR21357950,302,4,53.682,49668875,2
SRR8439256,302,7,100.043,49668875,3
SRR17827844,299,8,119.497,50167225,3
SRR21285600,300,3,44.852000000000004,50000000,1
SRR25194347,300,3,30.2,50000000,3
SRR17827857,298,7,93.94800000000001,50335571,4
SRR23272286,300,10,145.348,50000000,6
ERR1726708,189,3,33.099000000000004,79365080,1
SRR30757671,300,5,71.891,50000000,4
SRR15558217,300,3,38.285000000000004,50000000,3
SRR12615112,502,6,88.811,29880479,5
SRR18067341,238,5,74.044,63025211,5
SRR23892582,99,3,32.385,151515152,3
ERR3150489,500,5,70.699,30000000,3
ERR13063745,202,4,51.714,74257426,1
ERR8507462,300,4,55.910000000000004,50000000,4
SRR22355227,300,4,55.79,50000000,4
SRR19603268,302,3,32.922000000000004,49668875,1
SRR30952545,302,3,37.066,49668875,2
SRR30814470,302,3,35.904,49668875,2
ERR599328,194,3,30.045,77319588,1
SRR5583252,302,3,33.193,49668875,1
SRR7985596,302,5,67.885,49668875,5
SRR17827927,299,7,104.627,50167225,2
SRR1586268,202,3,30.344,74257426,1
SRR29284155,176,5,69.062,85227273,1
SRR28004155,300,11,163.663,50000000,8
SRR15558249,300,3,30.002,50000000,2
SRR18067262,265,6,78.394,56603774,5
SRR7186521,300,4,54.366,50000000,2
SRR11602132,302,3,40.977000000000004,49668875,2
SRR6216944,302,4,59.296,49668875,4
ERR10101418,150,5,60.827,100000000,2
SRR9043661,302,5,67.802,49668875,2
SRR8144074,302,5,60.721000000000004,49668875,1
SRR19415682,302,11,153.258,49668875,7
ERR7445545,297,4,45.384,50505051,2
SRR18653133,300,5,65.678,50000000,3
SRR31656007,302,4,52.429,49668875,1
SRR27128259,300,4,47.736000000000004,50000000,1
SRR30952561,302,8,113.398,49668875,6
SRR27128283,302,3,34.002,49668875,3
SRR3195512,300,7,97.788,50000000,1
ERR7500081,298,3,39.458,50335571,2
ERR13063751,202,3,35.869,74257426,3
ERR3275113,300,3,39.6,50000000,3
SRR26114302,302,3,34.289,49668875,3
SRR22098123,302,9,121.708,49668875,3
SRR12615112,502,6,88.811,29880479,4
SRR23967708,300,9,123.775,50000000,5
SRR30169969,302,7,101.034,49668875,4
ERR12725708,302,7,104.898,49668875,3
SRR18067572,231,5,69.508,64935065,1
ERR1726897,194,3,33.979,77319588,3
SRR29834373,316,3,34.635,47468355,3
SRR21607484,302,6,75.405,49668875,5
SRR31323274,300,3,35.719,50000000,2
ERR6209525,152,4,53.849000000000004,98684211,4
SRR30952574,302,7,104.94200000000001,49668875,2
SRR18067431,237,5,69.402,63291140,4
ERR10921755,299,3,37.898,50167225,3
DRR439646,302,10,141.01,49668875,4
ERR7017982,302,3,31.394000000000002,49668875,3
SRR20217218,302,4,59.908,49668875,1
SRR28520281,302,6,88.784,49668875,2
SRR12113412,301,8,107.675,49833888,4
ERR12161485,300,3,34.322,50000000,3
SRR6056503,302,4,57.983000000000004,49668875,1
SRR14699990,300,7,96.693,50000000,7
ERR3454443,149,6,89.997,100671141,3
ERR3415696,149,6,89.997,100671141,1
SRR13001969,302,8,110.518,49668875,2
SRR350337,302,5,69.086,49668875,5
SRR28982159,300,5,60.491,50000000,4
SRR32120234,300,3,38.746,50000000,2
DRR438531,300,3,36.889,50000000,1
SRR17827868,299,9,130.374,50167225,2
SRR31482511,299,3,33.511,50167225,1
SRR28982151,300,6,79.16,50000000,3
SRR22022390,300,3,43.767,50000000,3
ERR3697024,302,8,107.19800000000001,49668875,3
ERR10048384,300,7,104.535,50000000,6
SRR30757747,300,9,123.04,50000000,2
ERR10777244,302,8,110.754,49668875,8
SRR17968105,300,3,30.527,50000000,2
SRR27240513,302,8,117.71300000000001,49668875,1
DRR525851,300,9,132.873,50000000,9
ERR1078379,252,5,62.924,59523810,5
SRR22098105,302,11,164.357,49668875,8
SRR13201295,300,3,37.273,50000000,2
SRR22388169,302,3,31.425,49668875,3
SRR3184736,302,9,120.303,49668875,7
SRR14689436,302,4,50.515,49668875,4
SRR12529103,300,4,50.247,50000000,2
SRR6787519,300,13,182.786,50000000,5
SRR18682721,302,3,31.665,49668875,2
ERR10101695,301,6,88.79,49833888,5
SRR8451839,302,7,104.114,49668875,1
SRR21663091,302,4,52.529,49668875,4
ERR10921726,301,3,44.496,49833888,3
ERR12319601,297,13,192.072,50505051,9
ERR12726937,159,6,84.72200000000001,94339623,3
SRR21662993,302,4,45.006,49668875,1
SRR27128111,300,4,59.281,50000000,2
SRR17827814,299,9,130.025,50167225,1
SRR9651461,302,7,97.595,49668875,3
SRR3990170,300,3,38.468,50000000,1
SRR26268941,300,3,34.904,50000000,2
SRR31168999,302,3,33.693,49668875,3
SRR30347315,294,3,41.683,51020409,2
SRR30952590,302,12,166.37,49668875,8
SRR25203943,294,5,60.948,51020409,4
ERR1884148,152,3,33.149,98684211,1
ERR12161485,300,3,34.322,50000000,2
SRR28520282,302,7,91.746,49668875,3
SRR30757690,300,3,37.814,50000000,3
SRR23287139,300,9,131.465,50000000,7
SRR18682721,302,3,31.665,49668875,3
SRR28369517,302,3,37.86,49668875,1
SRR18067261,270,6,75.425,55555556,5
SRR25232105,301,6,76.846,49833888,4
ERR7738610,269,3,30.621000000000002,55762082,2
ERR10503269,297,5,65.065,50505051,5
SRR25638220,299,3,41.783,50167225,2
SRR7145724,292,4,56.115,51369864,4
SRR17827851,299,9,121.785,50167225,8
SRR14373431,302,5,67.129,49668875,3
SRR19514071,299,11,162.227,50167225,10
ERR12319601,297,13,192.072,50505051,5
SRR11119766,302,5,70.194,49668875,5
SRR29092999,300,5,65.008,50000000,2
SRR25742231,300,4,58.768,50000000,3
SRR873596,300,5,73.818,50000000,4
SRR31482505,299,3,31.412,50167225,1
SRR31308148,202,6,77.266,74257426,3
SRR27216471,300,5,73.44500000000001,50000000,3
SRR5819384,302,3,30.682000000000002,49668875,1
ERR9963540,149,3,35.164,100671141,3
SRR30952538,302,3,38.681,49668875,2
SRR31679823,247,3,34.65,60728745,2
SRR12358723,302,4,59.744,49668875,2
SRR10143270,302,8,109.321,49668875,5
SRR29782976,300,11,161.536,50000000,11
SRR29399787,300,5,66.446,50000000,5
ERR9963787,302,6,77.71000000000001,49668875,6
SRR15910077,295,8,108.76,50847458,3
SRR30757756,300,7,98.358,50000000,5
SRR10294826,250,4,45.081,60000000,1
SRR8144072,302,3,42.746,49668875,2
ERR12177224,299,5,60.95,50167225,1
SRR12614983,518,6,76.473,28957529,3
SRR20652312,500,6,77.89,30000000,5
ERR1039457,302,3,34.775,49668875,3
SRR30951394,302,11,153.138,49668875,1
SRR19040531,302,5,72.357,49668875,1
SRR9648400,302,6,77.687,49668875,5
SRR14520659,300,3,31.963,50000000,2
SRR18067262,265,6,78.394,56603774,3
ERR10921477,301,5,64.318,49833888,5
SRR30952581,302,9,126.318,49668875,2
SRR6460889,202,3,41.327,74257426,1
SRR30952587,302,11,160.086,49668875,10
SRR5439155,502,5,62.252,29880479,3
SRR29483032,300,7,91.486,50000000,6
SRR26114389,302,4,48.068,49668875,4
SRR22904596,268,3,39.79,55970150,3
ERR10921549,300,4,46.043,50000000,3
SRR17283852,300,4,49.937,50000000,1
SRR17827868,299,9,130.374,50167225,9
ERR4670283,302,10,142.028,49668875,9
SRR15130126,302,4,46.998,49668875,1
SRR22585850,299,4,52.462,50167225,2
SRR10143164,302,6,85.523,49668875,6
SRR13318519,302,4,53.13,49668875,4
SRR24976271,300,4,46.864000000000004,50000000,1
ERR11673513,302,3,31.307000000000002,49668875,2
SRR16963053,300,8,110.18,50000000,4
ERR5863106,300,4,47.062,50000000,3
ERR12177238,299,4,49.786,50167225,3
SRR18067457,245,7,96.535,61224490,5
ERR10048364,300,7,94.205,50000000,7
SRR15313069,256,7,101.423,58593750,3
SRR20217190,302,5,63.948,49668875,4
SRR25400526,300,4,49.704,50000000,3
SRR31781687,302,7,90.289,49668875,1
SRR29483059,300,6,86.07300000000001,50000000,6
SRR5451736,302,5,62.935,49668875,2
SRR18067575,244,5,63.798,61475410,2
SRR29133704,299,4,49.443,50167225,1
SRR6216942,302,5,61.523,49668875,5
ERR10503161,298,3,44.218,50335571,3
SRR21295123,302,3,31.917,49668875,1
SRR5451372,302,4,59.057,49668875,2
SRR29483032,300,7,91.486,50000000,7
SRR13001969,302,8,110.518,49668875,1
SRR18067417,244,7,93.35600000000001,61475410,4
SRR17827879,299,8,111.584,50167225,8
SRR21524771,302,10,144.457,49668875,9
SRR25666304,300,3,30.851,50000000,3
ERR6862852,298,7,92.358,50335571,3
ERR2245455,302,4,57.611000000000004,49668875,2
ERR3974456,302,4,48.337,49668875,3
SRR11829677,302,3,35.738,49668875,2
SRR23274479,302,8,108.502,49668875,5
SRR25013880,300,4,54.143,50000000,2
SRR25336392,300,6,86.569,50000000,5
ERR7441834,298,4,56.341,50335571,1
SRR30952584,302,8,113.833,49668875,7
ERR10777244,302,8,110.754,49668875,7
ERR1726817,196,3,44.181,76530613,1
SRR24041371,292,3,40.829,51369864,3
SRR26046849,300,3,42.857,50000000,2
ERR10101431,150,5,65.56400000000001,100000000,1
SRR490155,300,4,53.014,50000000,2
SRR6301446,251,4,56.825,59760957,4
SRR18653126,300,7,102.065,50000000,1
SRR11119762,302,6,82.642,49668875,1
SRR2657625,202,4,51.039,74257426,4
SRR2657625,202,4,51.039,74257426,2
ERR6862846,299,7,103.45,50167225,3
SRR28520269,302,9,128.667,49668875,9
SRR25400521,300,4,53.866,50000000,1
SRR11609031,302,9,129.868,49668875,8
SRR3507923,500,10,139.201,30000000,8
SRR25400538,300,4,52.738,50000000,3
DRR067590,200,4,47.649,75000000,3
SRR25779740,296,4,56.383,50675676,1
SRR30894614,302,12,172.199,49668875,4
SRR11195287,287,6,81.797,52264809,6
SRR14308229,302,4,50.184,49668875,4
SRR15145665,302,3,44.189,49668875,1
SRR26076558,302,3,44.484,49668875,3
SRR22388207,302,3,34.475,49668875,3
ERR12725708,302,7,104.898,49668875,5
SRR29660204,300,6,88.45700000000001,50000000,5
SRR15910052,295,8,105.419,50847458,4
SRR22198299,302,4,52.800000000000004,49668875,1
SRR17827850,299,10,136.318,50167225,1
SRR11615312,302,4,53.873000000000005,49668875,1
SRR28520274,302,7,90.605,49668875,5
ERR868418,193,3,33.956,77720208,1
SRR21704972,200,3,36.22,75000000,3
SRR10051503,300,7,96.272,50000000,5
SRR25400532,300,4,50.154,50000000,3
SRR27128107,302,3,38.118,49668875,1
SRR18218231,300,4,51.721000000000004,50000000,4
SRR10143129,302,7,91.074,49668875,3
SRR28520284,302,7,97.33200000000001,49668875,5
ERR10921364,301,3,44.548,49833888,1
SRR12113434,302,12,172.649,49668875,12
SRR11195282,277,6,87.519,54151625,4
ERR10503269,297,5,65.065,50505051,1
SRR16971104,300,7,92.82600000000001,50000000,7
SRR24125243,300,3,44.834,50000000,1
SRR20652296,500,3,33.963,30000000,2
SRR7448321,298,8,109.214,50335571,1
SRR14689443,302,5,73.95100000000001,49668875,4
ERR599267,197,3,31.958000000000002,76142132,3
SRR13318503,302,6,81.392,49668875,4
SRR12204848,300,5,60.792,50000000,2
SRR11674009,302,3,33.855000000000004,49668875,2
SRR22904585,277,4,51.276,54151625,1
SRR14092397,300,4,48.626,50000000,4
ERR1078383,252,5,63.492000000000004,59523810,1
SRR29133857,300,3,32.577,50000000,3
SRR22387901,302,3,43.843,49668875,3
SRR14918133,297,3,37.63,50505051,1
ERR3275094,300,3,40.909,50000000,3
SRR16963053,300,8,110.18,50000000,7
SRR5198900,502,10,135.668,29880479,9
SRR24307785,302,4,58.229,49668875,3
SRR15648689,300,8,118.18,50000000,8
SRR25203942,293,6,75.9,51194540,3
ERR3274945,201,11,159.223,74626866,3
SRR22405860,299,4,48.753,50167225,3
SRR17827905,299,7,101.456,50167225,2
SRR16100372,300,3,41.272,50000000,3
SRR12887157,300,8,109.281,50000000,8
SRR21863522,300,4,47.834,50000000,2
SRR14689475,302,4,48.668,49668875,2
SRR12927600,302,5,60.572,49668875,5
SRR26589679,300,5,64.19500000000001,50000000,4
SRR30563924,302,5,73.694,49668875,2
SRR22671740,252,5,66.995,59523810,5
SRR17827823,299,10,140.81300000000002,50167225,4
SRR23086958,302,3,30.793,49668875,2
SRR2540949,302,4,47.556000000000004,49668875,1
ERR9606631,301,4,45.398,49833888,2
SRR15182419,300,6,83.854,50000000,6
SRR13001970,302,8,108.328,49668875,2
SRR31374348,202,7,103.23100000000001,74257426,2
SRR23300986,292,4,58.088,51369864,4
SRR28520288,302,6,84.833,49668875,5
SRR22302372,287,3,38.712,52264809,1
SRR5678814,273,5,62.370000000000005,54945055,5
ERR11673511,302,3,30.013,49668875,3
SRR9648404,302,4,50.243,49668875,1
ERR10048384,300,7,104.535,50000000,2
SRR11195275,268,7,104.35600000000001,55970150,1
SRR23272334,300,7,102.391,50000000,5
SRR2657566,202,5,61.31,74257426,4
ERR2762131,197,3,43.651,76142132,3
SRR23162950,302,3,39.160000000000004,49668875,3
SRR12302533,298,3,36.725,50335571,2
SRR25742231,300,4,58.768,50000000,2
ERR10101490,149,4,52.585,100671141,1
SRR8839792,302,3,39.416000000000004,49668875,1
DRR374618,151,11,153.595,99337749,4
SRR20652313,500,6,84.185,30000000,4
SRR29686276,300,5,67.101,50000000,5
ERR10921674,300,4,46.768,50000000,2
SRR9651506,302,6,76.107,49668875,5
SRR27128257,302,3,30.515,49668875,2
SRR22098097,302,9,130.156,49668875,6
SRR29483029,300,6,82.992,50000000,5
SRR26114302,302,3,34.289,49668875,1
SRR26114375,302,4,50.144,49668875,3
SRR11049215,302,3,31.348,49668875,3
ERR6862848,294,7,95.524,51020409,2
SRR23287144,300,7,101.444,50000000,2
SRR28370465,301,6,85.123,49833888,3
SRR30952590,302,12,166.37,49668875,11
ERR10753961,302,10,135.647,49668875,3
ERR599328,194,3,30.045,77319588,2
SRR14879665,300,6,86.388,50000000,5
SRR28147564,300,3,38.633,50000000,3
DRR067587,200,4,45.122,75000000,2
SRR17827829,299,9,121.31700000000001,50167225,1
SRR31691251,300,4,46.87,50000000,3
SRR30952587,302,11,160.086,49668875,6
SRR27128199,302,3,36.036,49668875,1
SRR22388005,302,3,35.723,49668875,2
SRR23287145,300,7,102.818,50000000,3
ERR4691752,196,3,32.724000000000004,76530613,3
SRR7131306,302,3,32.536,49668875,3
ERR4691699,199,3,34.344,75376885,3
SRR8451841,302,7,104.143,49668875,2
SRR8554445,302,10,140.141,49668875,10
SRR21663100,302,3,39.144,49668875,3
SRR10512954,299,4,51.353,50167225,4
